algorithm,machine,size,variant,metric,value
aead,zen4,1420,intel-one-shot-seal,core_cycles_per_byte,1.38081279
aead,zen4,1420,intel-one-shot-seal,instructions_per_byte,2.32887929
aead,zen4,1420,intel-one-shot-seal,tsc_ticks_per_byte,1.22379774
aead,zen4,1420,intel-one-shot-open,core_cycles_per_byte,1.36250093
aead,zen4,1420,intel-one-shot-open,instructions_per_byte,2.37958226
aead,zen4,1420,intel-one-shot-open,tsc_ticks_per_byte,1.16378042
aead,zen4,1420,boringssl-stitched-seal,core_cycles_per_byte,1.96433632
aead,zen4,1420,boringssl-stitched-seal,instructions_per_byte,6.29859823
aead,zen4,1420,boringssl-stitched-seal,tsc_ticks_per_byte,1.50757591
aead,zen4,1420,boringssl-stitched-open,core_cycles_per_byte,1.85851478
aead,zen4,1420,boringssl-stitched-open,instructions_per_byte,6.12395040
aead,zen4,1420,boringssl-stitched-open,tsc_ticks_per_byte,1.48508726
aead,zen4,1420,openssl-evp-seal,core_cycles_per_byte,2.67790051
aead,zen4,1420,openssl-evp-seal,instructions_per_byte,5.36127795
aead,zen4,1420,openssl-evp-seal,tsc_ticks_per_byte,2.55026957
aead,zen4,1420,openssl-evp-open,core_cycles_per_byte,2.70949594
aead,zen4,1420,openssl-evp-open,instructions_per_byte,5.41761353
aead,zen4,1420,openssl-evp-open,tsc_ticks_per_byte,2.38567778
aead,zen4,1420,ahead-fused-seal,core_cycles_per_byte,1.23672069
aead,zen4,1420,ahead-fused-seal,instructions_per_byte,3.55352664
aead,zen4,1420,ahead-fused-seal,tsc_ticks_per_byte,1.14270516
aead,zen4,1420,ahead-fused-open,core_cycles_per_byte,1.25223907
aead,zen4,1420,ahead-fused-open,instructions_per_byte,3.54507495
aead,zen4,1420,ahead-fused-open,tsc_ticks_per_byte,1.03754517
aead,zen4,1420,intel-direct-seal,core_cycles_per_byte,1.52471345
aead,zen4,1420,intel-direct-seal,instructions_per_byte,2.70563947
aead,zen4,1420,intel-direct-seal,tsc_ticks_per_byte,1.24180271
aead,zen4,1420,intel-direct-open,core_cycles_per_byte,1.54154438
aead,zen4,1420,intel-direct-open,instructions_per_byte,2.72535620
aead,zen4,1420,intel-direct-open,tsc_ticks_per_byte,1.26115653
aead,zen4,1500,intel-one-shot-seal,core_cycles_per_byte,1.41132621
aead,zen4,1500,intel-one-shot-seal,instructions_per_byte,2.52067242
aead,zen4,1500,intel-one-shot-seal,tsc_ticks_per_byte,1.14102493
aead,zen4,1500,intel-one-shot-open,core_cycles_per_byte,1.44454492
aead,zen4,1500,intel-one-shot-open,instructions_per_byte,2.58467319
aead,zen4,1500,intel-one-shot-open,tsc_ticks_per_byte,1.26165640
aead,zen4,1500,boringssl-stitched-seal,core_cycles_per_byte,1.87540510
aead,zen4,1500,boringssl-stitched-seal,instructions_per_byte,6.14000510
aead,zen4,1500,boringssl-stitched-seal,tsc_ticks_per_byte,1.42231791
aead,zen4,1500,boringssl-stitched-open,core_cycles_per_byte,1.90362448
aead,zen4,1500,boringssl-stitched-open,instructions_per_byte,6.21667287
aead,zen4,1500,boringssl-stitched-open,tsc_ticks_per_byte,1.67019590
aead,zen4,1500,openssl-evp-seal,core_cycles_per_byte,2.64847605
aead,zen4,1500,openssl-evp-seal,instructions_per_byte,5.61534302
aead,zen4,1500,openssl-evp-seal,tsc_ticks_per_byte,2.21422892
aead,zen4,1500,openssl-evp-open,core_cycles_per_byte,2.68743609
aead,zen4,1500,openssl-evp-open,instructions_per_byte,5.66867644
aead,zen4,1500,openssl-evp-open,tsc_ticks_per_byte,2.42287302
aead,zen4,1500,ahead-fused-seal,core_cycles_per_byte,1.22504555
